variant_id,test_day,train_days,test_proxy_pnl,test_trade_count,test_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p015_h400_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",69.0875636126357,37,0.7567567567567568,0.2,0.015,400,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",146.30169079518063,143,0.5944055944055944,0.2,0.015,400,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",436.51516425462773,304,0.680921052631579,0.2,0.015,400,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",69.0875636126357,37,0.7567567567567568,0.2,0.015,400,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",146.30169079518063,143,0.5944055944055944,0.2,0.015,400,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",436.51516425462773,304,0.680921052631579,0.2,0.015,400,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",5.525810125843723,7,0.8571428571428571,0.5,0.015,400,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",95.89508858419424,106,0.8584905660377359,0.5,0.015,400,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",5.525810125843723,7,0.8571428571428571,0.5,0.015,400,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",95.89508858419424,106,0.8584905660377359,0.5,0.015,400,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",11.051620251687446,7,0.8571428571428571,0.5,0.015,400,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",191.79017716838848,106,0.8584905660377359,0.5,0.015,400,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",11.051620251687446,7,0.8571428571428571,0.5,0.015,400,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",191.79017716838848,106,0.8584905660377359,0.5,0.015,400,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",21.496975069299538,7,0.8571428571428571,0.5,0.015,400,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",311.75107084129036,106,0.8584905660377359,0.5,0.015,400,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",21.496975069299538,7,0.8571428571428571,0.5,0.015,400,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",311.75107084129036,106,0.8584905660377359,0.5,0.015,400,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",9.58397945883288,9,1.0,1.0,0.015,400,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",9.58397945883288,9,1.0,1.0,0.015,400,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",19.16795891766576,9,1.0,1.0,0.015,400,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",19.16795891766576,9,1.0,1.0,0.015,400,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",33.58099167868367,9,1.0,1.0,0.015,400,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",33.58099167868367,9,1.0,1.0,0.015,400,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",32.617430458932,86,0.6511627906976745,0.1,0.015,400,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",51.328140280101664,277,0.5090252707581228,0.1,0.015,400,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",112.86502600247775,469,0.5671641791044776,0.1,0.015,400,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",32.617430458932,86,0.6511627906976745,0.1,0.015,400,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",51.328140280101664,277,0.5090252707581228,0.1,0.015,400,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",112.86502600247775,469,0.5671641791044776,0.1,0.015,400,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",65.234860917864,86,0.6511627906976745,0.1,0.015,400,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",102.65628056020333,277,0.5090252707581228,0.1,0.015,400,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",225.7300520049555,469,0.5671641791044776,0.1,0.015,400,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",65.234860917864,86,0.6511627906976745,0.1,0.015,400,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",102.65628056020333,277,0.5090252707581228,0.1,0.015,400,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",225.7300520049555,469,0.5671641791044776,0.1,0.015,400,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",103.7358996494046,86,0.6511627906976745,0.1,0.015,400,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",142.83383218807512,277,0.5090252707581228,0.1,0.015,400,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",348.9803544475416,469,0.5671641791044776,0.1,0.015,400,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",103.7358996494046,86,0.6511627906976745,0.1,0.015,400,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",142.83383218807512,277,0.5090252707581228,0.1,0.015,400,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",348.9803544475416,469,0.5671641791044776,0.1,0.015,400,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",20.26343858397904,35,0.7428571428571429,0.2,0.015,400,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",46.01223314647075,138,0.5942028985507246,0.2,0.015,400,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",134.98124688408825,293,0.6860068259385665,0.2,0.015,400,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",20.26343858397904,35,0.7428571428571429,0.2,0.015,400,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",46.01223314647075,138,0.5942028985507246,0.2,0.015,400,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",134.98124688408825,293,0.6860068259385665,0.2,0.015,400,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",40.52687716795808,35,0.7428571428571429,0.2,0.015,400,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",92.0244662929415,138,0.5942028985507246,0.2,0.015,400,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",269.9624937681765,293,0.6860068259385665,0.2,0.015,400,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",40.52687716795808,35,0.7428571428571429,0.2,0.015,400,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",92.0244662929415,138,0.5942028985507246,0.2,0.015,400,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",269.9624937681765,293,0.6860068259385665,0.2,0.015,400,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",62.45018049771285,35,0.7428571428571429,0.2,0.015,400,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",146.3804605010397,138,0.5942028985507246,0.2,0.015,400,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",435.1372100176597,293,0.6860068259385665,0.2,0.015,400,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",62.45018049771285,35,0.7428571428571429,0.2,0.015,400,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",146.3804605010397,138,0.5942028985507246,0.2,0.015,400,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",435.1372100176597,293,0.6860068259385665,0.2,0.015,400,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",5.525810125843723,7,0.8571428571428571,0.5,0.015,400,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",91.34291301628679,96,0.875,0.5,0.015,400,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",5.525810125843723,7,0.8571428571428571,0.5,0.015,400,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",91.34291301628679,96,0.875,0.5,0.015,400,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",11.051620251687446,7,0.8571428571428571,0.5,0.015,400,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",182.68582603257357,96,0.875,0.5,0.015,400,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",11.051620251687446,7,0.8571428571428571,0.5,0.015,400,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",182.68582603257357,96,0.875,0.5,0.015,400,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",21.496975069299538,7,0.8571428571428571,0.5,0.015,400,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",294.8072919900558,96,0.875,0.5,0.015,400,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,400,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",21.496975069299538,7,0.8571428571428571,0.5,0.015,400,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",294.8072919900558,96,0.875,0.5,0.015,400,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",5.638784767707739,5,1.0,1.0,0.015,400,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",5.638784767707739,5,1.0,1.0,0.015,400,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",11.277569535415479,5,1.0,1.0,0.015,400,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",11.277569535415479,5,1.0,1.0,0.015,400,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",17.800212914183106,5,1.0,1.0,0.015,400,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",17.800212914183106,5,1.0,1.0,0.015,400,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",18.95094691501268,113,0.5663716814159292,0.1,0.03,100,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",23.740366070309374,187,0.5187165775401069,0.1,0.03,100,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",70.39250235298636,165,0.7212121212121212,0.1,0.03,100,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",18.95094691501268,113,0.5663716814159292,0.1,0.03,100,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",23.740366070309374,187,0.5187165775401069,0.1,0.03,100,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",70.39250235298636,165,0.7212121212121212,0.1,0.03,100,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",37.90189383002536,113,0.5663716814159292,0.1,0.03,100,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",47.48073214061875,187,0.5187165775401069,0.1,0.03,100,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",140.7850047059727,165,0.7212121212121212,0.1,0.03,100,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",37.90189383002536,113,0.5663716814159292,0.1,0.03,100,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",47.48073214061875,187,0.5187165775401069,0.1,0.03,100,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",140.7850047059727,165,0.7212121212121212,0.1,0.03,100,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",52.40045801488945,113,0.5663716814159292,0.1,0.03,100,0.1,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",63.727863377363455,187,0.5187165775401069,0.1,0.03,100,0.1,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",217.5458774038284,165,0.7212121212121212,0.1,0.03,100,0.1,0.98,0.1,1.0,4,20,20,300,60
