variant_id,k_micro,k_imbalance,threshold,max_order_clip,passive_offset,return_code,run_kind,artifact_mode,run_id,flat_dir,stdout_tail,stderr_tail,rust_final_pnl_total,own_trade_count,turnover_units,notional_turnover
hydro_k1p1_imb1p5_thr0p1_clip20_po1,1.1,1.5,0.1,20,1,0,rank,none,hydro_k1p1_imb1p5_thr0p1_clip20_po1-rank-1777185898373,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p1_clip20_po1-rank-1777185898373,trader: hydro_k1p1_imb1p5_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p1_clip20_po1-rank-1777185898373 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p1_clip20_po1-rank-1777185898373/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p1_clip20_po1-rank-1777185898373/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p1_clip20_po1-rank-1777185898373/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p1_imb1p5_thr0p2_clip20_po0,1.1,1.5,0.2,20,0,0,rank,none,hydro_k1p1_imb1p5_thr0p2_clip20_po0-rank-1777185899706,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po0-rank-1777185899706,trader: hydro_k1p1_imb1p5_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po0-rank-1777185899706 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po0-rank-1777185899706/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po0-rank-1777185899706/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po0-rank-1777185899706/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p1_imb1p5_thr0p2_clip20_po1,1.1,1.5,0.2,20,1,0,rank,none,hydro_k1p1_imb1p5_thr0p2_clip20_po1-rank-1777185900996,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po1-rank-1777185900996,trader: hydro_k1p1_imb1p5_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po1-rank-1777185900996 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po1-rank-1777185900996/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po1-rank-1777185900996/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1p5_thr0p2_clip20_po1-rank-1777185900996/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p2_imb1_thr0_clip20_po0,1.2,1.0,0.0,20,0,0,rank,none,hydro_k1p2_imb1_thr0_clip20_po0-rank-1777185902284,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po0-rank-1777185902284,trader: hydro_k1p2_imb1_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po0-rank-1777185902284 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po0-rank-1777185902284/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po0-rank-1777185902284/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po0-rank-1777185902284/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p2_imb1_thr0_clip20_po1,1.2,1.0,0.0,20,1,0,rank,none,hydro_k1p2_imb1_thr0_clip20_po1-rank-1777185903579,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po1-rank-1777185903579,trader: hydro_k1p2_imb1_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po1-rank-1777185903579 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po1-rank-1777185903579/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po1-rank-1777185903579/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0_clip20_po1-rank-1777185903579/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p2_imb1_thr0p1_clip20_po0,1.2,1.0,0.1,20,0,0,rank,none,hydro_k1p2_imb1_thr0p1_clip20_po0-rank-1777185905014,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po0-rank-1777185905014,trader: hydro_k1p2_imb1_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po0-rank-1777185905014 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po0-rank-1777185905014/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po0-rank-1777185905014/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po0-rank-1777185905014/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p2_imb1_thr0p1_clip20_po1,1.2,1.0,0.1,20,1,0,rank,none,hydro_k1p2_imb1_thr0p1_clip20_po1-rank-1777185906358,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po1-rank-1777185906358,trader: hydro_k1p2_imb1_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po1-rank-1777185906358 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po1-rank-1777185906358/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po1-rank-1777185906358/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p1_clip20_po1-rank-1777185906358/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p2_imb1_thr0p2_clip20_po0,1.2,1.0,0.2,20,0,0,rank,none,hydro_k1p2_imb1_thr0p2_clip20_po0-rank-1777185907762,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po0-rank-1777185907762,trader: hydro_k1p2_imb1_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po0-rank-1777185907762 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po0-rank-1777185907762/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po0-rank-1777185907762/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po0-rank-1777185907762/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p2_imb1_thr0p2_clip20_po1,1.2,1.0,0.2,20,1,0,rank,none,hydro_k1p2_imb1_thr0p2_clip20_po1-rank-1777185909060,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po1-rank-1777185909060,trader: hydro_k1p2_imb1_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po1-rank-1777185909060 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po1-rank-1777185909060/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po1-rank-1777185909060/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1_thr0p2_clip20_po1-rank-1777185909060/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,,
hydro_k1p2_imb1p15_thr0_clip20_po0,1.2,1.15,0.0,20,0,0,rank,none,hydro_k1p2_imb1p15_thr0_clip20_po0-rank-1777185910366,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po0-rank-1777185910366,trader: hydro_k1p2_imb1p15_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po0-rank-1777185910366 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po0-rank-1777185910366/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po0-rank-1777185910366/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po0-rank-1777185910366/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p2_imb1p15_thr0_clip20_po1,1.2,1.15,0.0,20,1,0,rank,none,hydro_k1p2_imb1p15_thr0_clip20_po1-rank-1777185911675,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po1-rank-1777185911675,trader: hydro_k1p2_imb1p15_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po1-rank-1777185911675 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po1-rank-1777185911675/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po1-rank-1777185911675/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0_clip20_po1-rank-1777185911675/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p2_imb1p15_thr0p1_clip20_po0,1.2,1.15,0.1,20,0,0,rank,none,hydro_k1p2_imb1p15_thr0p1_clip20_po0-rank-1777185913019,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po0-rank-1777185913019,trader: hydro_k1p2_imb1p15_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po0-rank-1777185913019 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po0-rank-1777185913019/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po0-rank-1777185913019/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po0-rank-1777185913019/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p2_imb1p15_thr0p1_clip20_po1,1.2,1.15,0.1,20,1,0,rank,none,hydro_k1p2_imb1p15_thr0p1_clip20_po1-rank-1777185914354,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po1-rank-1777185914354,trader: hydro_k1p2_imb1p15_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po1-rank-1777185914354 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po1-rank-1777185914354/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po1-rank-1777185914354/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p1_clip20_po1-rank-1777185914354/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p2_imb1p15_thr0p2_clip20_po0,1.2,1.15,0.2,20,0,0,rank,none,hydro_k1p2_imb1p15_thr0p2_clip20_po0-rank-1777185915669,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po0-rank-1777185915669,trader: hydro_k1p2_imb1p15_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po0-rank-1777185915669 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po0-rank-1777185915669/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po0-rank-1777185915669/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po0-rank-1777185915669/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p2_imb1p15_thr0p2_clip20_po1,1.2,1.15,0.2,20,1,0,rank,none,hydro_k1p2_imb1p15_thr0p2_clip20_po1-rank-1777185916978,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po1-rank-1777185916978,trader: hydro_k1p2_imb1p15_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po1-rank-1777185916978 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po1-rank-1777185916978/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po1-rank-1777185916978/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p15_thr0p2_clip20_po1-rank-1777185916978/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,,
hydro_k1p2_imb1p25_thr0_clip20_po0,1.2,1.25,0.0,20,0,0,rank,none,hydro_k1p2_imb1p25_thr0_clip20_po0-rank-1777185918301,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p25_thr0_clip20_po0-rank-1777185918301,trader: hydro_k1p2_imb1p25_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p25_thr0_clip20_po0-rank-1777185918301 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p25_thr0_clip20_po0-rank-1777185918301/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p25_thr0_clip20_po0-rank-1777185918301/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p2_imb1p25_thr0_clip20_po0-rank-1777185918301/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
