variant_id,final_pnl_total,day_0_pnl,day_1_pnl,day_2_pnl,mean_day_pnl,std_day_pnl,min_day_pnl,positive_days,stability_score,own_trade_count,traded_qty,rv_alpha,rv_weight,forecast_rho,min_vol_edge,min_price_edge,cost_buffer,exit_vol_edge,vega_clip_scale,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip,gamma_hedge_sensitivity,gamma_hedge_min_threshold
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1310.5,-2697.0,1884.5,2123.0,436.8333333333333,2218.092887044083,-2697.0,2,0.19694095584756033,1114,2743,0.015,0.7,0.2,0.055,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1310.5,-2697.0,1884.5,2123.0,436.8333333333333,2218.092887044083,-2697.0,2,0.19694095584756033,1114,2743,0.015,0.7,0.2,0.055,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1310.5,-2697.0,1884.5,2123.0,436.8333333333333,2218.092887044083,-2697.0,2,0.19694095584756033,1114,2743,0.015,0.7,0.2,0.055,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,555.0,-2701.0,1635.5,1620.5,185.0,2040.7193584616186,-2701.0,2,0.09065430738079058,578,2746,0.015,0.55,0.0,0.055,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,555.0,-2701.0,1635.5,1620.5,185.0,2040.7193584616186,-2701.0,2,0.09065430738079058,578,2746,0.015,0.55,0.0,0.055,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,555.0,-2701.0,1635.5,1620.5,185.0,2040.7193584616186,-2701.0,2,0.09065430738079058,578,2746,0.015,0.55,0.0,0.055,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,555.0,-2701.0,1635.5,1620.5,185.0,2040.7193584616186,-2701.0,2,0.09065430738079058,578,2746,0.015,0.55,0.0,0.055,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p015_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,-1189.5,-2707.0,68.5,1449.0,-396.5,1728.2462691024873,-2707.0,2,-0.2294233218311421,573,2757,0.015,0.95,0.0,0.015,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p015_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,-1189.5,-2707.0,68.5,1449.0,-396.5,1728.2462691024873,-2707.0,2,-0.2294233218311421,573,2757,0.015,0.95,0.0,0.015,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p015_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,-1189.5,-2707.0,68.5,1449.0,-396.5,1728.2462691024873,-2707.0,2,-0.2294233218311421,573,2757,0.015,0.95,0.0,0.015,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p015_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,-1189.5,-2707.0,68.5,1449.0,-396.5,1728.2462691024873,-2707.0,2,-0.2294233218311421,573,2757,0.015,0.95,0.0,0.015,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p055_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2701.5,-2723.0,971.0,4453.5,900.5,2930.217938424831,-2723.0,2,0.30731502534032185,1270,2725,0.015,0.55,0.2,0.055,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p055_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2701.5,-2723.0,971.0,4453.5,900.5,2930.217938424831,-2723.0,2,0.30731502534032185,1270,2725,0.015,0.55,0.2,0.055,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p055_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2701.5,-2723.0,971.0,4453.5,900.5,2930.217938424831,-2723.0,2,0.30731502534032185,1270,2725,0.015,0.55,0.2,0.055,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p055_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2701.5,-2723.0,971.0,4453.5,900.5,2930.217938424831,-2723.0,2,0.30731502534032185,1270,2725,0.015,0.55,0.2,0.055,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p055_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2701.5,-2723.0,971.0,4453.5,900.5,2930.217938424831,-2723.0,2,0.30731502534032185,1270,2725,0.015,0.55,0.2,0.055,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p055_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2701.5,-2723.0,971.0,4453.5,900.5,2930.217938424831,-2723.0,2,0.30731502534032185,1270,2725,0.015,0.55,0.2,0.055,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p055_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2701.5,-2723.0,971.0,4453.5,900.5,2930.217938424831,-2723.0,2,0.30731502534032185,1270,2725,0.015,0.55,0.2,0.055,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p055_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2701.5,-2723.0,971.0,4453.5,900.5,2930.217938424831,-2723.0,2,0.30731502534032185,1270,2725,0.015,0.55,0.2,0.055,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1822.5,-2734.0,1823.0,2733.5,607.5,2391.856914616759,-2734.0,2,0.2539867649637747,1338,2735,0.015,0.55,0.2,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1822.5,-2734.0,1823.0,2733.5,607.5,2391.856914616759,-2734.0,2,0.2539867649637747,1338,2735,0.015,0.55,0.2,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1822.5,-2734.0,1823.0,2733.5,607.5,2391.856914616759,-2734.0,2,0.2539867649637747,1338,2735,0.015,0.55,0.2,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1822.5,-2734.0,1823.0,2733.5,607.5,2391.856914616759,-2734.0,2,0.2539867649637747,1338,2735,0.015,0.55,0.2,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1822.5,-2734.0,1823.0,2733.5,607.5,2391.856914616759,-2734.0,2,0.2539867649637747,1338,2735,0.015,0.55,0.2,0.035,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1822.5,-2734.0,1823.0,2733.5,607.5,2391.856914616759,-2734.0,2,0.2539867649637747,1338,2735,0.015,0.55,0.2,0.035,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1822.5,-2734.0,1823.0,2733.5,607.5,2391.856914616759,-2734.0,2,0.2539867649637747,1338,2735,0.015,0.55,0.2,0.035,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1822.5,-2734.0,1823.0,2733.5,607.5,2391.856914616759,-2734.0,2,0.2539867649637747,1338,2735,0.015,0.55,0.2,0.035,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,601.5,-2774.0,1946.5,1429.0,200.5,2113.8731040438543,-2774.0,2,0.09484959131006834,311,2730,0.015,0.55,0.0,0.055,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,601.5,-2774.0,1946.5,1429.0,200.5,2113.8731040438543,-2774.0,2,0.09484959131006834,311,2730,0.015,0.55,0.0,0.055,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,601.5,-2774.0,1946.5,1429.0,200.5,2113.8731040438543,-2774.0,2,0.09484959131006834,311,2730,0.015,0.55,0.0,0.055,1.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,601.5,-2774.0,1946.5,1429.0,200.5,2113.8731040438543,-2774.0,2,0.09484959131006834,311,2730,0.015,0.55,0.0,0.055,1.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1558.0,-2798.0,1622.5,2733.5,519.3333333333334,2389.156836394147,-2798.0,2,0.21737096762426186,1350,2748,0.015,0.55,0.2,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1558.0,-2798.0,1622.5,2733.5,519.3333333333334,2389.156836394147,-2798.0,2,0.21737096762426186,1350,2748,0.015,0.55,0.2,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1558.0,-2798.0,1622.5,2733.5,519.3333333333334,2389.156836394147,-2798.0,2,0.21737096762426186,1350,2748,0.015,0.55,0.2,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1558.0,-2798.0,1622.5,2733.5,519.3333333333334,2389.156836394147,-2798.0,2,0.21737096762426186,1350,2748,0.015,0.55,0.2,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1558.0,-2798.0,1622.5,2733.5,519.3333333333334,2389.156836394147,-2798.0,2,0.21737096762426186,1350,2748,0.015,0.55,0.2,0.035,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1558.0,-2798.0,1622.5,2733.5,519.3333333333334,2389.156836394147,-2798.0,2,0.21737096762426186,1350,2748,0.015,0.55,0.2,0.035,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1558.0,-2798.0,1622.5,2733.5,519.3333333333334,2389.156836394147,-2798.0,2,0.21737096762426186,1350,2748,0.015,0.55,0.2,0.035,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1558.0,-2798.0,1622.5,2733.5,519.3333333333334,2389.156836394147,-2798.0,2,0.21737096762426186,1350,2748,0.015,0.55,0.2,0.035,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2615.5,-2835.0,1047.0,4403.5,871.8333333333334,2957.6999040170085,-2835.0,2,0.2947673400364099,1266,2753,0.015,0.55,0.0,0.055,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2615.5,-2835.0,1047.0,4403.5,871.8333333333334,2957.6999040170085,-2835.0,2,0.2947673400364099,1266,2753,0.015,0.55,0.0,0.055,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2615.5,-2835.0,1047.0,4403.5,871.8333333333334,2957.6999040170085,-2835.0,2,0.2947673400364099,1266,2753,0.015,0.55,0.0,0.055,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2615.5,-2835.0,1047.0,4403.5,871.8333333333334,2957.6999040170085,-2835.0,2,0.2947673400364099,1266,2753,0.015,0.55,0.0,0.055,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2615.5,-2835.0,1047.0,4403.5,871.8333333333334,2957.6999040170085,-2835.0,2,0.2947673400364099,1266,2753,0.015,0.55,0.0,0.055,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2615.5,-2835.0,1047.0,4403.5,871.8333333333334,2957.6999040170085,-2835.0,2,0.2947673400364099,1266,2753,0.015,0.55,0.0,0.055,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2615.5,-2835.0,1047.0,4403.5,871.8333333333334,2957.6999040170085,-2835.0,2,0.2947673400364099,1266,2753,0.015,0.55,0.0,0.055,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2615.5,-2835.0,1047.0,4403.5,871.8333333333334,2957.6999040170085,-2835.0,2,0.2947673400364099,1266,2753,0.015,0.55,0.0,0.055,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1386.5,-2839.0,1512.0,2713.5,462.1666666666667,2385.2570208586653,-2839.0,2,0.19375969240417462,1347,2754,0.015,0.55,0.0,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1386.5,-2839.0,1512.0,2713.5,462.1666666666667,2385.2570208586653,-2839.0,2,0.19375969240417462,1347,2754,0.015,0.55,0.0,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1386.5,-2839.0,1512.0,2713.5,462.1666666666667,2385.2570208586653,-2839.0,2,0.19375969240417462,1347,2754,0.015,0.55,0.0,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1386.5,-2839.0,1512.0,2713.5,462.1666666666667,2385.2570208586653,-2839.0,2,0.19375969240417462,1347,2754,0.015,0.55,0.0,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1386.5,-2839.0,1512.0,2713.5,462.1666666666667,2385.2570208586653,-2839.0,2,0.19375969240417462,1347,2754,0.015,0.55,0.0,0.035,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1386.5,-2839.0,1512.0,2713.5,462.1666666666667,2385.2570208586653,-2839.0,2,0.19375969240417462,1347,2754,0.015,0.55,0.0,0.035,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1386.5,-2839.0,1512.0,2713.5,462.1666666666667,2385.2570208586653,-2839.0,2,0.19375969240417462,1347,2754,0.015,0.55,0.0,0.035,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1386.5,-2839.0,1512.0,2713.5,462.1666666666667,2385.2570208586653,-2839.0,2,0.19375969240417462,1347,2754,0.015,0.55,0.0,0.035,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,276.0,-2842.0,1689.0,1429.0,92.0,2077.364837159488,-2842.0,2,0.044286876505406296,304,2760,0.015,0.55,0.0,0.055,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,276.0,-2842.0,1689.0,1429.0,92.0,2077.364837159488,-2842.0,2,0.044286876505406296,304,2760,0.015,0.55,0.0,0.055,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,276.0,-2842.0,1689.0,1429.0,92.0,2077.364837159488,-2842.0,2,0.044286876505406296,304,2760,0.015,0.55,0.0,0.055,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,276.0,-2842.0,1689.0,1429.0,92.0,2077.364837159488,-2842.0,2,0.044286876505406296,304,2760,0.015,0.55,0.0,0.055,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,305.0,-2849.0,1758.0,1396.0,101.66666666666667,2091.6638246992643,-2849.0,2,0.048605643730170414,307,2760,0.015,0.55,0.0,0.055,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,305.0,-2849.0,1758.0,1396.0,101.66666666666667,2091.6638246992643,-2849.0,2,0.048605643730170414,307,2760,0.015,0.55,0.0,0.055,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,305.0,-2849.0,1758.0,1396.0,101.66666666666667,2091.6638246992643,-2849.0,2,0.048605643730170414,307,2760,0.015,0.55,0.0,0.055,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p055_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,305.0,-2849.0,1758.0,1396.0,101.66666666666667,2091.6638246992643,-2849.0,2,0.048605643730170414,307,2760,0.015,0.55,0.0,0.055,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1182.0,-2879.0,1804.5,2256.5,394.0,2321.705228203328,-2879.0,2,0.16970285254719036,1116,2744,0.015,0.7,0.2,0.055,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1182.0,-2879.0,1804.5,2256.5,394.0,2321.705228203328,-2879.0,2,0.16970285254719036,1116,2744,0.015,0.7,0.2,0.055,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1182.0,-2879.0,1804.5,2256.5,394.0,2321.705228203328,-2879.0,2,0.16970285254719036,1116,2744,0.015,0.7,0.2,0.055,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1182.0,-2879.0,1804.5,2256.5,394.0,2321.705228203328,-2879.0,2,0.16970285254719036,1116,2744,0.015,0.7,0.2,0.055,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,975.5,-2879.0,1804.5,2050.0,325.1666666666667,2267.9036698139444,-2879.0,2,0.14337763591749006,1103,2751,0.015,0.7,0.2,0.055,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,975.5,-2879.0,1804.5,2050.0,325.1666666666667,2267.9036698139444,-2879.0,2,0.14337763591749006,1103,2751,0.015,0.7,0.2,0.055,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,975.5,-2879.0,1804.5,2050.0,325.1666666666667,2267.9036698139444,-2879.0,2,0.14337763591749006,1103,2751,0.015,0.7,0.2,0.055,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,975.5,-2879.0,1804.5,2050.0,325.1666666666667,2267.9036698139444,-2879.0,2,0.14337763591749006,1103,2751,0.015,0.7,0.2,0.055,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0_e0p055_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1112.0,-2885.0,1708.5,2288.5,370.6666666666667,2314.2492063062027,-2885.0,2,0.16016713569846328,1102,2737,0.015,0.7,0.0,0.055,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p055_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1112.0,-2885.0,1708.5,2288.5,370.6666666666667,2314.2492063062027,-2885.0,2,0.16016713569846328,1102,2737,0.015,0.7,0.0,0.055,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p055_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1112.0,-2885.0,1708.5,2288.5,370.6666666666667,2314.2492063062027,-2885.0,2,0.16016713569846328,1102,2737,0.015,0.7,0.0,0.055,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p055_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1112.0,-2885.0,1708.5,2288.5,370.6666666666667,2314.2492063062027,-2885.0,2,0.16016713569846328,1102,2737,0.015,0.7,0.0,0.055,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p055_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,954.5,-2885.0,1708.5,2131.0,318.1666666666667,2271.5389912763744,-2885.0,2,0.14006656627441347,1115,2746,0.015,0.7,0.0,0.055,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8
