name,path,quote_size,improve,inv_skew,min_edge,n_products,returncode,total_pnl,day_2,day_3,day_4,stdout_tail,use_pebbles,pebble_take_edge,pebble_mm_edge,use_micro_lag,micro_bias_mult,micro_take_edge
mm_robust_q5_i2_s0p4_e1p0,research/round5/generated_traders/mm_robust_q5_i2_s0p4_e1p0.py,5,2,0.4,1.0,41,0,407033.5,104746.5,128729.0,173558.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_robust_q5_i2_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_robust_q5_i2_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7025    104746.50  runs/backtest-1777385431814-round5-day+2
D+3               3    10000        8639    128729.00  runs/backtest-1777385431814-round5-day+3
D+4               4    10000        7525    173558.00  runs/backtest-1777385431814-round5-day+4
TOTAL             -    30000       23189    407033.50  -
",,,,,,
mm_all_q10_i1_s0p4_e1p0,research/round5/generated_traders/mm_all_q10_i1_s0p4_e1p0.py,10,1,0.4,1.0,50,0,402783.0,109576.0,112568.5,180638.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q10_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q10_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8981    109576.00  runs/backtest-1777385230723-round5-day+2
D+3               3    10000       11076    112568.50  runs/backtest-1777385230723-round5-day+3
D+4               4    10000        9745    180638.50  runs/backtest-1777385230723-round5-day+4
TOTAL             -    30000       29802    402783.00  -
",,,,,,
mm_all_q8_i1_s0p4_e1p0,research/round5/generated_traders/mm_all_q8_i1_s0p4_e1p0.py,8,1,0.4,1.0,50,0,402783.0,109576.0,112568.5,180638.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q8_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q8_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8981    109576.00  runs/backtest-1777385215560-round5-day+2
D+3               3    10000       11076    112568.50  runs/backtest-1777385215560-round5-day+3
D+4               4    10000        9745    180638.50  runs/backtest-1777385215560-round5-day+4
TOTAL             -    30000       29802    402783.00  -
",,,,,,
mm_all_q5_i1_s0p4_e1p0,research/round5/generated_traders/mm_all_q5_i1_s0p4_e1p0.py,5,1,0.4,1.0,50,0,402783.0,109576.0,112568.5,180638.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q5_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q5_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8981    109576.00  runs/backtest-1777385200557-round5-day+2
D+3               3    10000       11076    112568.50  runs/backtest-1777385200557-round5-day+3
D+4               4    10000        9745    180638.50  runs/backtest-1777385200557-round5-day+4
TOTAL             -    30000       29802    402783.00  -
",,,,,,
peb_all_te12p0_me1p0,research/round5/generated_traders/peb_all_te12p0_me1p0.py,5,1,,,50,0,402337.5,123188.0,99840.0,179309.5,"e lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.05s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/peb_all_te12p0_me1p0.py --dataset round5 --products off --artifact-mode none`
trader: peb_all_te12p0_me1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9988    123188.00  runs/backtest-1777385483420-round5-day+2
D+3               3    10000       12158     99840.00  runs/backtest-1777385483420-round5-day+3
D+4               4    10000       10890    179309.50  runs/backtest-1777385483420-round5-day+4
TOTAL             -    30000       33036    402337.50  -
",True,12.0,1.0,,,
peb_all_te12p0_me2p0,research/round5/generated_traders/peb_all_te12p0_me2p0.py,5,1,,,50,0,402337.5,123188.0,99840.0,179309.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/peb_all_te12p0_me2p0.py --dataset round5 --products off --artifact-mode none`
trader: peb_all_te12p0_me2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9988    123188.00  runs/backtest-1777385483410-round5-day+2
D+3               3    10000       12158     99840.00  runs/backtest-1777385483410-round5-day+3
D+4               4    10000       10890    179309.50  runs/backtest-1777385483410-round5-day+4
TOTAL             -    30000       33036    402337.50  -
",True,12.0,2.0,,,
peb_all_te12p0_me0p0,research/round5/generated_traders/peb_all_te12p0_me0p0.py,5,1,,,50,0,402337.5,123188.0,99840.0,179309.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/peb_all_te12p0_me0p0.py --dataset round5 --products off --artifact-mode none`
trader: peb_all_te12p0_me0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9988    123188.00  runs/backtest-1777385483429-round5-day+2
D+3               3    10000       12158     99840.00  runs/backtest-1777385483429-round5-day+3
D+4               4    10000       10890    179309.50  runs/backtest-1777385483429-round5-day+4
TOTAL             -    30000       33036    402337.50  -
",True,12.0,0.0,,,
mm_all_q5_i1_s0p0_e0p0,research/round5/generated_traders/mm_all_q5_i1_s0p0_e0p0.py,5,1,0.0,0.0,50,0,401540.0,118766.0,105255.5,177518.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q5_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q5_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9420    118766.00  runs/backtest-1777385200575-round5-day+2
D+3               3    10000       11515    105255.50  runs/backtest-1777385200575-round5-day+3
D+4               4    10000       10285    177518.50  runs/backtest-1777385200575-round5-day+4
TOTAL             -    30000       31220    401540.00  -
",,,,,,
mm_all_q8_i1_s0p0_e0p0,research/round5/generated_traders/mm_all_q8_i1_s0p0_e0p0.py,8,1,0.0,0.0,50,0,401540.0,118766.0,105255.5,177518.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q8_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q8_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9420    118766.00  runs/backtest-1777385215541-round5-day+2
D+3               3    10000       11515    105255.50  runs/backtest-1777385215541-round5-day+3
D+4               4    10000       10285    177518.50  runs/backtest-1777385215541-round5-day+4
TOTAL             -    30000       31220    401540.00  -
",,,,,,
mm_all_q10_i1_s0p0_e0p0,research/round5/generated_traders/mm_all_q10_i1_s0p0_e0p0.py,10,1,0.0,0.0,50,0,401540.0,118766.0,105255.5,177518.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q10_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q10_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9420    118766.00  runs/backtest-1777385230705-round5-day+2
D+3               3    10000       11515    105255.50  runs/backtest-1777385230705-round5-day+3
D+4               4    10000       10285    177518.50  runs/backtest-1777385230705-round5-day+4
TOTAL             -    30000       31220    401540.00  -
",,,,,,
mm_all_q5_i1_s0p4_e0p0,research/round5/generated_traders/mm_all_q5_i1_s0p4_e0p0.py,5,1,0.4,0.0,50,0,401026.5,110669.5,108976.0,181381.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q5_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q5_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9189    110669.50  runs/backtest-1777385200596-round5-day+2
D+3               3    10000       11358    108976.00  runs/backtest-1777385200596-round5-day+3
D+4               4    10000       10064    181381.00  runs/backtest-1777385200596-round5-day+4
TOTAL             -    30000       30611    401026.50  -
",,,,,,
mm_all_q8_i1_s0p4_e0p0,research/round5/generated_traders/mm_all_q8_i1_s0p4_e0p0.py,8,1,0.4,0.0,50,0,401026.5,110669.5,108976.0,181381.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q8_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q8_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9189    110669.50  runs/backtest-1777385215565-round5-day+2
D+3               3    10000       11358    108976.00  runs/backtest-1777385215565-round5-day+3
D+4               4    10000       10064    181381.00  runs/backtest-1777385215565-round5-day+4
TOTAL             -    30000       30611    401026.50  -
",,,,,,
mm_all_q10_i1_s0p4_e0p0,research/round5/generated_traders/mm_all_q10_i1_s0p4_e0p0.py,10,1,0.4,0.0,50,0,401026.5,110669.5,108976.0,181381.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q10_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q10_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9189    110669.50  runs/backtest-1777385230726-round5-day+2
D+3               3    10000       11358    108976.00  runs/backtest-1777385230726-round5-day+3
D+4               4    10000       10064    181381.00  runs/backtest-1777385230726-round5-day+4
TOTAL             -    30000       30611    401026.50  -
",,,,,,
mm_all_q8_i1_s0p0_e1p0,research/round5/generated_traders/mm_all_q8_i1_s0p0_e1p0.py,8,1,0.0,1.0,50,0,399984.0,118366.0,104450.5,177167.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q8_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q8_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9392    118366.00  runs/backtest-1777385215560-round5-day+2
D+3               3    10000       11463    104450.50  runs/backtest-1777385215560-round5-day+3
D+4               4    10000       10269    177167.50  runs/backtest-1777385215560-round5-day+4
TOTAL             -    30000       31124    399984.00  -
",,,,,,
mm_all_q10_i1_s0p0_e1p0,research/round5/generated_traders/mm_all_q10_i1_s0p0_e1p0.py,10,1,0.0,1.0,50,0,399984.0,118366.0,104450.5,177167.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q10_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q10_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9392    118366.00  runs/backtest-1777385230718-round5-day+2
D+3               3    10000       11463    104450.50  runs/backtest-1777385230718-round5-day+3
D+4               4    10000       10269    177167.50  runs/backtest-1777385230718-round5-day+4
TOTAL             -    30000       31124    399984.00  -
",,,,,,
mm_all_q5_i1_s0p0_e1p0,research/round5/generated_traders/mm_all_q5_i1_s0p0_e1p0.py,5,1,0.0,1.0,50,0,399984.0,118366.0,104450.5,177167.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q5_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q5_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9392    118366.00  runs/backtest-1777385200585-round5-day+2
D+3               3    10000       11463    104450.50  runs/backtest-1777385200585-round5-day+3
D+4               4    10000       10269    177167.50  runs/backtest-1777385200585-round5-day+4
TOTAL             -    30000       31124    399984.00  -
",,,,,,
