name,path,n_products,micro_bias_mult,micro_take_edge,min_edge,returncode,total_pnl,day_2,day_3,day_4,stdout_tail
focus_totalpos_m2p0_t3p5_e0p0,research/round5/generated_traders/focus_totalpos_m2p0_t3p5_e0p0.py,38,2.0,3.5,0.0,0,499847.5,149539.5,188485.5,161822.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t3p5_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t3p5_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7624    149539.50  runs/backtest-1777386027857-round5-day+2
D+3               3    10000        9130    188485.50  runs/backtest-1777386027857-round5-day+3
D+4               4    10000        8253    161822.50  runs/backtest-1777386027857-round5-day+4
TOTAL             -    30000       25007    499847.50  -
"
focus_totalpos_m2p0_t5p5_e1p0,research/round5/generated_traders/focus_totalpos_m2p0_t5p5_e1p0.py,38,2.0,5.5,1.0,0,499475.5,147414.5,185013.5,167047.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t5p5_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t5p5_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7471    147414.50  runs/backtest-1777386052380-round5-day+2
D+3               3    10000        8994    185013.50  runs/backtest-1777386052380-round5-day+3
D+4               4    10000        8112    167047.50  runs/backtest-1777386052380-round5-day+4
TOTAL             -    30000       24577    499475.50  -
"
focus_totalpos_m2p0_t4p5_e0p0,research/round5/generated_traders/focus_totalpos_m2p0_t4p5_e0p0.py,38,2.0,4.5,0.0,0,499376.5,151202.5,186624.5,161549.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t4p5_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t4p5_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7568    151202.50  runs/backtest-1777386036373-round5-day+2
D+3               3    10000        9090    186624.50  runs/backtest-1777386036373-round5-day+3
D+4               4    10000        8186    161549.50  runs/backtest-1777386036373-round5-day+4
TOTAL             -    30000       24844    499376.50  -
"
focus_totalpos_m2p0_t4p5_e0p5,research/round5/generated_traders/focus_totalpos_m2p0_t4p5_e0p5.py,38,2.0,4.5,0.5,0,499313.5,151222.5,186703.5,161387.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t4p5_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t4p5_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7565    151222.50  runs/backtest-1777386043766-round5-day+2
D+3               3    10000        9080    186703.50  runs/backtest-1777386043766-round5-day+3
D+4               4    10000        8175    161387.50  runs/backtest-1777386043766-round5-day+4
TOTAL             -    30000       24820    499313.50  -
"
focus_totalpos_m2p0_t3p0_e0p5,research/round5/generated_traders/focus_totalpos_m2p0_t3p0_e0p5.py,38,2.0,3.0,0.5,0,499219.5,147972.5,189534.5,161712.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t3p0_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t3p0_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7665    147972.50  runs/backtest-1777386020420-round5-day+2
D+3               3    10000        9148    189534.50  runs/backtest-1777386020420-round5-day+3
D+4               4    10000        8287    161712.50  runs/backtest-1777386020420-round5-day+4
TOTAL             -    30000       25100    499219.50  -
"
focus_robust_m2p0_t5p0_e1p0,research/round5/generated_traders/focus_robust_m2p0_t5p0_e1p0.py,41,2.0,5.0,1.0,0,499183.5,142878.5,180132.0,176173.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m2p0_t5p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m2p0_t5p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8065    142878.50  runs/backtest-1777386342927-round5-day+2
D+3               3    10000        9710    180132.00  runs/backtest-1777386342927-round5-day+3
D+4               4    10000        8754    176173.00  runs/backtest-1777386342927-round5-day+4
TOTAL             -    30000       26529    499183.50  -
"
focus_totalpos_m1p75_t3p5_e0p0,research/round5/generated_traders/focus_totalpos_m1p75_t3p5_e0p0.py,38,1.75,3.5,0.0,0,498853.5,150362.5,184194.5,164296.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p75_t3p5_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p75_t3p5_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7557    150362.50  runs/backtest-1777385988187-round5-day+2
D+3               3    10000        9090    184194.50  runs/backtest-1777385988187-round5-day+3
D+4               4    10000        8185    164296.50  runs/backtest-1777385988187-round5-day+4
TOTAL             -    30000       24832    498853.50  -
"
focus_robust_m2p0_t5p5_e0p5,research/round5/generated_traders/focus_robust_m2p0_t5p5_e0p5.py,41,2.0,5.5,0.5,0,498640.5,139669.5,181381.0,177590.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m2p0_t5p5_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m2p0_t5p5_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8060    139669.50  runs/backtest-1777386348936-round5-day+2
D+3               3    10000        9725    181381.00  runs/backtest-1777386348936-round5-day+3
D+4               4    10000        8739    177590.00  runs/backtest-1777386348936-round5-day+4
TOTAL             -    30000       26524    498640.50  -
"
focus_totalpos_m2p0_t3p0_e0p0,research/round5/generated_traders/focus_totalpos_m2p0_t3p0_e0p0.py,38,2.0,3.0,0.0,0,498436.5,148017.5,188835.5,161583.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t3p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t3p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7668    148017.50  runs/backtest-1777386020039-round5-day+2
D+3               3    10000        9159    188835.50  runs/backtest-1777386020039-round5-day+3
D+4               4    10000        8298    161583.50  runs/backtest-1777386020039-round5-day+4
TOTAL             -    30000       25125    498436.50  -
"
focus_robust_m2p0_t5p5_e0p0,research/round5/generated_traders/focus_robust_m2p0_t5p5_e0p0.py,41,2.0,5.5,0.0,0,498347.5,139649.5,181070.0,177628.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m2p0_t5p5_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m2p0_t5p5_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8063    139649.50  runs/backtest-1777386348972-round5-day+2
D+3               3    10000        9734    181070.00  runs/backtest-1777386348972-round5-day+3
D+4               4    10000        8748    177628.00  runs/backtest-1777386348972-round5-day+4
TOTAL             -    30000       26545    498347.50  -
"
focus_totalpos_m2p0_t4p0_e1p0,research/round5/generated_traders/focus_totalpos_m2p0_t4p0_e1p0.py,38,2.0,4.0,1.0,0,498029.5,149806.5,187220.5,161002.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t4p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t4p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7578    149806.50  runs/backtest-1777386035768-round5-day+2
D+3               3    10000        9060    187220.50  runs/backtest-1777386035768-round5-day+3
D+4               4    10000        8188    161002.50  runs/backtest-1777386035768-round5-day+4
TOTAL             -    30000       24826    498029.50  -
"
focus_totalpos_m2p0_t3p5_e1p0,research/round5/generated_traders/focus_totalpos_m2p0_t3p5_e1p0.py,38,2.0,3.5,1.0,0,497631.5,149712.5,186447.5,161471.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t3p5_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t3p5_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7601    149712.50  runs/backtest-1777386028422-round5-day+2
D+3               3    10000        9082    186447.50  runs/backtest-1777386028422-round5-day+3
D+4               4    10000        8225    161471.50  runs/backtest-1777386028422-round5-day+4
TOTAL             -    30000       24908    497631.50  -
"
focus_robust_m1p75_t3p0_e1p0,research/round5/generated_traders/focus_robust_m1p75_t3p0_e1p0.py,41,1.75,3.0,1.0,0,497554.5,143595.5,182625.0,171334.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p75_t3p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p75_t3p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8146    143595.50  runs/backtest-1777386276632-round5-day+2
D+3               3    10000        9753    182625.00  runs/backtest-1777386276632-round5-day+3
D+4               4    10000        8806    171334.00  runs/backtest-1777386276632-round5-day+4
TOTAL             -    30000       26705    497554.50  -
"
focus_robust_m2p0_t4p0_e0p0,research/round5/generated_traders/focus_robust_m2p0_t4p0_e0p0.py,41,2.0,4.0,0.0,0,497007.5,142107.5,183440.0,171460.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m2p0_t4p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m2p0_t4p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8171    142107.50  runs/backtest-1777386326695-round5-day+2
D+3               3    10000        9801    183440.00  runs/backtest-1777386326695-round5-day+3
D+4               4    10000        8826    171460.00  runs/backtest-1777386326695-round5-day+4
TOTAL             -    30000       26798    497007.50  -
"
focus_robust_m2p0_t4p0_e0p5,research/round5/generated_traders/focus_robust_m2p0_t4p0_e0p5.py,41,2.0,4.0,0.5,0,497006.5,142063.5,183538.0,171405.0,"    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m2p0_t4p0_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m2p0_t4p0_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8168    142063.50  runs/backtest-1777386332953-round5-day+2
D+3               3    10000        9791    183538.00  runs/backtest-1777386332953-round5-day+3
D+4               4    10000        8815    171405.00  runs/backtest-1777386332953-round5-day+4
TOTAL             -    30000       26774    497006.50  -
"
focus_totalpos_m2p0_t4p5_e1p0,research/round5/generated_traders/focus_totalpos_m2p0_t4p5_e1p0.py,38,2.0,4.5,1.0,0,496849.5,151415.5,184498.5,160935.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m2p0_t4p5_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m2p0_t4p5_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7545    151415.50  runs/backtest-1777386043751-round5-day+2
D+3               3    10000        9041    184498.50  runs/backtest-1777386043751-round5-day+3
D+4               4    10000        8158    160935.50  runs/backtest-1777386043751-round5-day+4
TOTAL             -    30000       24744    496849.50  -
"
